IPO Date,Symbol,Company Name,IPO Price,Current,Return,Market Cap,Year,Industry,Price_1W,Price_1M,Price_6M,Price_1Y
2019-02-07,ALEC,"Alector, Inc.",19.0,1.16,-93.74,115.99,2019,Biotechnology,18.799999237060547,16.610000610351562,19.0,35.279998779296875
2019-02-04,INMB,"INmune Bio, Inc.",8.0,7.57,-5.0,173.87,2019,Biotechnology,7.690000057220459,7.5,8.819999694824219,4.781000137329102
2019-01-31,NFE,New Fortress Energy Inc.,14.0,5.54,-60.43,1520.0,2019,Oil & Gas Midstream,12.345357894897461,13.969748497009277,10.80877685546875,13.214629173278809
2019-01-17,RBKB,"Rhinebeck Bancorp, Inc.",10.0,11.42,14.2,123.21,2019,Banks - Regional,11.579999923706055,11.619999885559082,10.920000076293945,11.210000038146973
2019-01-09,BCOW,"1895 Bancorp of Wisconsin, Inc.",10.0,9.4,-6.0,52.07,2019,Banks - Regional,10.0,9.484000205993652,9.326399803161621,10.699999809265137
2019-01-08,MTC,"MMTec, Inc.",4.0,1.18,-70.7,29.72,2019,Software - Application,74.80000305175781,60.0,172.0500030517578,20.989999771118164
2019-01-04,SXTC,"China SXT Pharmaceuticals, Inc.",4.0,1.41,-40.5,19.41,2019,Drug Manufacturers - Specialty & Generic,620.0,576.0,403.0,78.0
2020-12-29,MRM,MEDIROM Healthcare Technologies Inc.,15.0,0.8,-94.67,6.32,2020,Personal Services,14.350000381469727,15.239999771118164,9.460000038146973,6.449999809265137
2020-12-23,IKT,"Inhibikase Therapeutics, Inc.",10.0,2.09,-77.5,155.37,2020,Biotechnology,42.959999084472656,39.599998474121094,17.399999618530273,9.420000076293945
2020-12-18,MASS,908 Devices Inc.,20.0,5.4,-72.45,190.61,2020,Medical Devices,67.91999816894531,62.45000076293945,40.31999969482422,26.170000076293945
2020-12-16,BCAB,"BioAtla, Inc.",18.0,0.52,-97.11,30.37,2020,Biotechnology,32.29999923706055,45.380001068115234,39.91999816894531,19.56999969482422
2020-12-16,LOGC,ContextLogic Inc.,24.0,6.99,-70.58,183.93,2020,Internet Retail,628.2000122070312,745.0499877929688,338.1000061035156,93.30000305175781
2020-12-16,UPST,"Upstart Holdings, Inc.",20.0,52.0,159.15,4940.0,2020,Credit Services,46.31999969482422,56.0,124.69000244140625,140.63999938964844
2020-12-15,OCG,Oriental Culture Holding LTD,4.0,4.49,7.25,83.38,2020,Internet Retail,29.350000381469727,25.0,27.450000762939453,22.0
2020-12-15,WNW,Meiwu Technology Company Limited,5.0,2.1,-56.2,6.65,2020,Internet Retail,28742.0,19831.0,5152.0,1715.0
2020-12-11,ABCL,AbCellera Biologics Inc.,20.0,2.19,-88.65,652.59,2020,Biotechnology,49.220001220703125,36.59000015258789,23.84000015258789,13.970000267028809
2020-12-11,CERT,"Certara, Inc.",23.0,12.78,-44.44,2060.0,2020,Health Information Services,35.54999923706055,35.040000915527344,26.31999969482422,27.760000228881836
2020-12-11,FDMT,"4D Molecular Therapeutics, Inc.",23.0,3.57,-83.65,165.3,2020,Biotechnology,47.36000061035156,41.41999816894531,28.649999618530273,21.93000030517578
2020-12-11,NBTX,Nanobiotix S.A.,13.5,3.55,-73.7,167.56,2020,Biotechnology,18.43000030517578,18.81999969482422,16.350000381469727,7.960000038146973
2020-12-11,VVOS,"Vivos Therapeutics, Inc.",6.0,2.61,-54.17,15.37,2020,Medical Devices,192.5,181.25,142.5,67.5
2020-12-10,ABNB,"Airbnb, Inc.",68.0,124.89,85.07,77080.0,2020,Travel Services,147.0500030517578,149.77000427246094,147.00999450683594,180.4199981689453
2020-12-10,HYFM,"Hydrofarm Holdings Group, Inc.",20.0,3.85,-82.45,17.76,2020,Farm & Heavy Construction Machinery,529.0999755859375,644.5999755859375,594.5999755859375,279.0
2020-12-09,AI,"C3.ai, Inc.",42.0,21.98,-47.02,2920.0,2020,Software - Infrastructure,113.69000244140625,143.6300048828125,60.90999984741211,32.09000015258789
2020-12-09,DASH,"DoorDash, Inc.",102.0,205.4,100.89,87040.0,2020,Internet Content & Information,158.0500030517578,156.08999633789062,142.5,164.86000061035156
2020-12-09,PUBM,"PubMatic, Inc.",20.0,9.74,-51.3,470.85,2020,Software - Application,26.860000610351562,26.309999465942383,28.790000915527344,38.65999984741211
2020-12-04,SEER,"Seer, Inc.",19.0,1.97,-89.47,117.77,2020,Biotechnology,75.6500015258789,54.0099983215332,32.61000061035156,21.139999389648438
2020-12-04,YQ,17 Education & Technology Group Inc.,10.5,2.1,-80.1,18.59,2020,Education & Training Services,326.3999938964844,260.0,108.4000015258789,6.949999809265137
2020-12-03,DCBO,Docebo Inc.,52.21,31.7,-39.11,961.14,2020,Software - Application,48.81999969482422,65.08999633789062,52.05799865722656,62.849998474121094
2020-11-24,VMAR,Vision Marine Technologies Inc.,10.0,6.7,-32.0,7.41,2020,Recreational Vehicles,17266.5,19062.0,9288.0,8964.0
2020-11-20,MRVI,"Maravai LifeSciences Holdings, Inc.",27.0,2.12,-91.96,538.57,2020,Biotechnology,29.15999984741211,29.530000686645508,38.54999923706055,37.459999084472656
2020-11-20,SHC,Sotera Health Company,23.0,12.93,-43.44,3670.0,2020,Diagnostics & Research,27.969999313354492,26.489999771118164,23.030000686645508,22.540000915527344
2020-11-19,OLMA,"Olema Pharmaceuticals, Inc.",19.0,5.59,-71.34,381.64,2020,Biotechnology,49.5,44.0,24.489999771118164,22.760000228881836
2020-11-19,TLS,Telos Corporation,17.0,2.65,-84.24,198.41,2020,Software - Infrastructure,20.059999465942383,26.969999313354492,29.65999984741211,18.829999923706055
2020-11-19,YSG,Yatsen Holding Limited,10.5,4.12,-60.76,378.46,2020,Household & Personal Products,84.30000305175781,83.55000305175781,49.099998474121094,15.0
